Sources Qobuz,Sources Bibli,Artist_A_rechercher,Artist_Possede,Artist_sim,Album_A_rechercher,Album_Possede,Album_sim,Liste_albums_pos,Path_Possede,Autres_albums_biblio
https://play.qobuz.com/album/wg8b4vm43b2nc,,"Kaminsky,Igor Mosyakov",Kavinsky,88,Kaminsky,,0,,,
https://play.qobuz.com/artist/9139833,,Femi Luna,Felun,71,Freedom,,0,,,
https://play.qobuz.com/artist/1495523,,Ermis,St Germain,67,Irish Coffee,,0,,,
https://play.qobuz.com/album/ug8lnciniz6ra,,"Hailaker,Lowswimmer,Jemima Coulter",Midlake,67,Holding,,0,,,
https://play.qobuz.com/album/e4g8ylrf4tppb,,Vansire,Vansire,100,After Fillmore County,"The Rolling, Driftless North",42,"Angel Youth - Metamodernity - That I Miss You - The Modern Western World - The Rolling, Driftless North","__Autres/Vansire/The Rolling, Driftless North",
https://play.qobuz.com/album/ye5bdelln6xwb,,Tyler Burkhart,Tyler Burkhart,100,Marianne,Tyler Burkhart - Marianne (Remastered),52,2012-2016 - Titres - Tyler Burkhart - A time for everything - Tyler Burkhart - Back against the wall - Tyler Burkhart - Beg - Tyler Burkhart - Box full of stars - Tyler Burkhart - Christmas EP - Tyler Burkhart - Early songs (vol. 1) - Tyler Burkhart - Early songs (vol. 2) - Tyler Burkhart - In time - I.R.D - Tyler Burkhart - Lost days - Tyler Burkhart - Marianne - Tyler Burkhart - Marianne (Remastered) - Tyler Burkhart - Out of Touch - Cars Along the Interstate - Tyler Burkhart - Sweet spell - Tyler Burkhart - Sweet spell (Deluxe edition) - Tyler Burkhart - Through the Tall Grass - Tyler Burkhart - Untitled,__Autres/Tyler Burkhart/Tyler Burkhart - Marianne (Remastered),
https://play.qobuz.com/album/l6rfn5up1oeuc,,Sjowgren,Soundgarden,63,win'20,,0,,,
https://play.qobuz.com/artist/9295575,,Erin Donahue,Gwen Cahue,64,Sage Green Eyes,,0,,,
https://play.qobuz.com/album/v1i0vl78yd8kb,,Foreign Fields,Foreign Fields,100,Anywhere But Where I Am,The Beauty of Survival,36,The Beauty of Survival,__Autres/Foreign Fields/The Beauty of Survival,
https://play.qobuz.com/artist/858831,,Zeph,Azé,57,goodnight moon (demos),,0,,,
https://play.qobuz.com/album/x0lcu3pet020b,,German Error Message,Pierre Terrasse,57,Haunts,,0,,,
https://play.qobuz.com/album/wgdhux5f34gxc,,Mia Joy,Lia Juno,67,Spirit Tamer,,0,,,"La felicidad cumplida : inscriptiones arabes del Alcazar de Sevilla, siglos XI-XIV : Musica Andalusi - 789.59 ELA 1 - Prêté"
https://play.qobuz.com/album/v85avzdfugw6a,,Love Spells,Love Supreme,70,Come Over And Love Me,,0,,,"Carnegie hall jazz concert : The famous 1938 - D 25936, Spells & potions - D 44936"
https://play.qobuz.com/album/ipuv2sxkj0src,,Tyler Burkhart,Tyler Burkhart,100,Box full of stars,Tyler Burkhart - Box full of stars,69,2012-2016 - Titres - Tyler Burkhart - A time for everything - Tyler Burkhart - Back against the wall - Tyler Burkhart - Beg - Tyler Burkhart - Box full of stars - Tyler Burkhart - Christmas EP - Tyler Burkhart - Early songs (vol. 1) - Tyler Burkhart - Early songs (vol. 2) - Tyler Burkhart - In time - I.R.D - Tyler Burkhart - Lost days - Tyler Burkhart - Marianne - Tyler Burkhart - Marianne (Remastered) - Tyler Burkhart - Out of Touch - Cars Along the Interstate - Tyler Burkhart - Sweet spell - Tyler Burkhart - Sweet spell (Deluxe edition) - Tyler Burkhart - Through the Tall Grass - Tyler Burkhart - Untitled,__Autres/Tyler Burkhart/Tyler Burkhart - Box full of stars,
https://play.qobuz.com/album/dehm05xwz7ojc,,Tolstoys,Toto,67,No Limit To Love,,0,,,
https://play.qobuz.com/album/ztcmsxuwwxwcb,D 39204 (En rayon),La Cherga,La Chica,71,Fake No More,,0,,,
https://play.qobuz.com/album/5414939439773,,Philip Selway,Philippe Sarde,67,Familial,,0,,,
https://play.qobuz.com/album/k5652wtgbzu1a,D 35574 (En rayon),The Legends,The Breeders,70,Up Against the Legends,,0,,,"Up against the legends - D 35574, The legends of life - D 65030, Bulgarian wedding music : from the last century : legends from the northern part of Tracia - D 52020, The rough guide to Bollywood legends : Mohd. Rafi : vocal artistry from the king of Bollywood - D 41495"
https://play.qobuz.com/album/heq0nvbfyea2a,,Marble Sounds,ArtSound,67,Nice Is Good,,0,,,
https://play.qobuz.com/album/u1tf2ggs81alb,,Dusted,Duster,83,Total Dust,,0,,,"Done and dusted - D 04858, Dope on plastic ! 8 : 22 dusted-off sounds for discernin' dope collectors - D 07856 V.08, Bad blood - D 05596"
https://play.qobuz.com/album/0744861077756,D 27022 (En rayon),Shearwater,Shearwater,100,Rook,Palo Santo,29,Animal Joy - Fellow Travelers - Jet Plane and Oxbow - Palo Santo - The Great Awakening - Winged Life,__Autres/Shearwater/Palo Santo,"Animal joy - D 42290, Palo Santo - D 40624, Winged life - D 23575, Greetings from Fargo - D 12220"
https://play.qobuz.com/album/5414165042525,,Yuko,Ayyuka,60,As If We Were Dancing,,0,,,"Room-Music = Musique de chambre - D 19251, Chushingura : Opéra en trois actes - D 04197"
https://play.qobuz.com/album/tdsqodlrzk8lb,,Tigercats,Tigerhorse,63,Isle of Dogs,,0,,,
https://play.qobuz.com/album/0880918811222,D 36183 (En rayon),Fenster,Fenster,100,Bones,Emocean,33,Emocean - The Room,__Autres/Fenster/Emocean,"The pink caves - D 21449, Schwanengesang D 957 = Le Chant du cygne D 957 Lieder - D 34388, Lieder choisis - D 48854"
https://play.qobuz.com/album/qm0hxt0i6ffyc,,Me and My Friends,Me and My Drummer,71,Before I Saw the Sea,,0,,,"With a little help from my friends - D 67450, Playin' with my friends : Bennett sings the blues - D 20820"
https://play.qobuz.com/album/a0udt0vyqi98a,,Maelan,Aloan,73,All in Good Time,,0,,,
https://play.qobuz.com/album/ppso6irh0s1fb,,Elliot Cooper,Cass Elliot,67,Blue Rose,,0,,,
https://play.qobuz.com/album/xku9e47ercxwb,,"Dabu Fantastic,Mani Matter,Nadja Räss",Palastic & Lissa,57,Dene wos guet geit,,0,,,
https://play.qobuz.com/album/c6kqqip5jmsmb,,BEACHPEOPLE,Beach House,64,Collide Session #4 - BEACHPEOPLE,,0,,,
https://play.qobuz.com/album/wwhfz7fqy4fka,782.BEI 35 (En rayon),Beirut,Beirut,100,Hadsel,The Rip Tide,33,Artifacts - Gallipoli - Gulag Orkestar - March of the Zapotec-Realpeople Holland Disc 1 - March of the Zapotec-Realpeople Holland Disc 2 - No No No - The Flying Club Cup - The Lon Gisland [EP] - The Rip Tide,__Autres/Beirut/The Rip Tide,"No no no - D 68045, The rip tide - D 32300, Gallipoli - D 46912"
https://play.qobuz.com/artist/18563,,Gustavo Santaolalla,Gustavo Santaolalla,100,Qhapaq Ñan,Les Nouveaux Sauvages,32,21 Grams (Original Motion Picture Soundtrack) - Babel - Biutiful - Carnets de Voyage - Les Nouveaux Sauvages - Motorcycle Diaries with additional Music - Ronroco - The Last Of Us - The Last of Us - The Last of Us Part II (Original Soundtrack) - The Last of Us_ Season 1 (Soundtrack from the HBO Original Series),__B.O/Les Nouveaux Sauvages - Gustavo Santaolalla,"On the road = Sur la route - D 57961, 21 grams = 21 grammes : how much does life weigh ? : bande originale du film - D 60631, Carnets de voyage = Diarios de motocicleta : bande originale du film - D 67892"
https://play.qobuz.com/artist/503081,,Vagabond,VBND,67,The First One,,0,,,Vagabond - D 49102
https://play.qobuz.com/album/0002894791946,,"Anoushka Shankar,Norah Jones",Trafalgar & Ouska,58,Traces Of You,,0,,,"Anoushka - D 55959, Breathing under water - D 38805, Traveller - 789.38 SHA 2, Rise - D 45841"
https://play.qobuz.com/album/ygpnfm75vxn0b,,Sharon Van Etten,Sharon Van Etten,100,On Your Way Now,The End of the World,40,Are We There - Epic - Like I Used To - Quiet Eyes - Remind Me Tomorrow - The End of the World - Tramp - We've Been Going About This All Wrong,__Autres/Sharon Van Etten/The End of the World,"Sharon Van Etten & The Attachment Theory - 782.VAN 711, Tramp - D 49467, Because I was in love - D 22577, Remind me tomorrow - D 63852"
https://play.qobuz.com/album/3347124520456,,Henry Torgue & Serge Houppin,Pierre Henry,63,Amour-Légende,,0,,,"Amour et légende : Musique de spectacle - D 15490, Passages secrets - D 56163, Vertiges - D 44883, Les Mystères de Subal - D 40914, Ulysse - D 55973, Voyageur immobile : Musique de spectacle - D 06173"
https://play.qobuz.com/album/v5vcmukfh3fza,,"Beaumont,Pony del Sol,Mathieu Kyriakidis,Gael Kyriakidis",Beau,67,Bobo Saloon,,0,,,"Ambient Soho : London dreamscape specialist - D 11129, Symphonie en Ré mineur - D 65243"
https://play.qobuz.com/album/c116i4o71f3gb,,Damien Fleau,Damien Fleau,100,Travel Music,Breaking Waves,38,Breaking Waves - Imaginary Dream,__Autres/Damien Fleau/Breaking Waves,
https://play.qobuz.com/album/atdkuqyx80sda,,Apollo Sunshine,Hollow Ship,62,Shall Noise Upon,,0,,,
https://play.qobuz.com/album/gn173tg22uygb,,PJ Harvey,Charles Pasi,57,I Inside the Old Year Dying,,0,,,"The desert sessions 9 & 10 : I see you hearing me & I heart disco - D 12388 V.09-10, White chalk : demos - 782.HAR 2"
https://play.qobuz.com/album/plos2zckce2qa,788.LAS 62 41 (En rayon),Isolde Lasoen,Melanie De Biasio,60,Oh Dear,,0,,,
https://play.qobuz.com/artist/212445,D 35729 (En rayon),Madjo,Madou,80,Invisible World,,0,,,Trapdoor - D 59106
https://play.qobuz.com/artist/38078,,Nitin Sawhney,Nitin Sawhney,100,Dystopian Dream,Beyond Skin,38,Beyond Skin,__Autres/Nitin Sawhney/Beyond Skin,"Introducing Nitin Sawhney - D 37560, Outcaste presents the first five years - D 10837, Swaraj : future asian beat - D 15138, Un autre monde est possible - D 33081, The rebirth of cool six - D 11177 V.06"
https://play.qobuz.com/album/z50goj1d7j41a,,Mariem Hassan,Marika Hackman,67,El Aaiun Egdat,,0,,,"Mariem Hassan con Leyoad - D 31178, The rough guide to African blues - 789.1 A 082, Shouka = La espina = The thorn - D 39889, The rough guide to the music of the Sahara : moorish traditions to desert rock and roll - D 57595"
https://play.qobuz.com/album/fkrfojy3ujd9b,,Gabriel Rios,Gabriel Rios,100,Pedacito de papel,Angelhead,38,Angelhead - Flore - Deluxe version - Gold (Thomas Jack Radio Edit) - This Marauder's Midnight (Deluxe Version),__Autres/Gabriel Rios/Angelhead,"A new groove - D 43789, Nova Tunes 1.4 - D 60993 V.14, Cancionero de la Sablonara : Music in the Spain of Philip IV ; Mateo Romero, Juan Blas de Castro, Gabriel Diaz ... ; La Colombina, ensemble vocal - D 20007, Angelhead - D 46505"
https://play.qobuz.com/album/pmrqhm048caha,,BEA1991,Beak,55,Songs of 2K11,,0,,,"Mes musiques de films : Extraits de bandes originales de films - D 56524, Fatal encounters - D 09303, Fang du Gabon - D 08314"
https://play.qobuz.com/album/v4rs98wxhcqlc,,Native Young,Jazzie Young,75,Kings,,0,,,
https://play.qobuz.com/artist/650,,"Fernando Sor,Arnaud Dumond",Fernandel,67,Les plus belles pages de la guitare,,0,,,
https://play.qobuz.com/album/rnl90ku9nmz8b,D 01510 (En rayon),"Mista Savona,Julito Padrón",Shane Mesa,64,Havana Meets Kingston,,0,,,Havana meets Kingston : Part 2 - Toma 2 - 781.6 A 3
https://play.qobuz.com/album/o8nkfi9vrvirc,,Jon and Roy,Jenö Jandó,67,The Road Ahead Is Golden,,0,,,Kind of soul - D 67633
https://play.qobuz.com/album/3149026011724,,"Alune Wade,Harold López-Nussa,Sara Tavares",Pale Waves,70,Havana Paris Dakar,,0,,,
https://play.qobuz.com/album/vqdclfvevjdta,,Joyce Heath,Joe Hisaishi,61,Joyce Heath,,0,,,
https://play.qobuz.com/album/vyvnrm7d0wtna,D 66039 (En rayon),"NES,Nesrine,Matthieu Saglio,David Gadea",Yes,67,Ahlam,,0,,,"Natural born killers = Tueurs nés : bande originale du film - D 05798, Née dans la nature - D 33307, Tu n'es plus là - D 25036"
https://play.qobuz.com/artist/18563,,"Gustavo Santaolalla,Pablo Sainz Villegas",Gustavo Santaolalla,100,Del Pago (From  Ronroco ),Carnets de Voyage,40,21 Grams (Original Motion Picture Soundtrack) - Babel - Biutiful - Carnets de Voyage - Les Nouveaux Sauvages - Motorcycle Diaries with additional Music - Ronroco - The Last Of Us - The Last of Us - The Last of Us Part II (Original Soundtrack) - The Last of Us_ Season 1 (Soundtrack from the HBO Original Series),__Autres/Gustavo Santaolalla/Carnets de Voyage,"On the road = Sur la route - D 57961, 21 grams = 21 grammes : how much does life weigh ? : bande originale du film - D 60631, Carnets de voyage = Diarios de motocicleta : bande originale du film - D 67892"
https://play.qobuz.com/album/v0xt8lsxzbwyb,,Sex Brain,Braids,67,Sunsetz (Instrumental Version),,0,,,My machine - D 16495
https://play.qobuz.com/album/nue8ogtameqga,,Sex Brain,Braids,67,Apocalypse (Instrumental Version),,0,,,
https://play.qobuz.com/album/dx6vccchlpxqa,,Lubiana,Luna,73,Beloved,,0,,,Terre rouge - 788.LUB 69 1
https://play.qobuz.com/album/krjk4bgx544xc,,"A Winged Victory for the Sullen,Adam Wiltzie,Dustin O'Halloran",Jeffrey Lewis & The Voltage,50,The Undivided Five,,0,,,"Invisible cities - D 67052, Iris - D 69246"
https://play.qobuz.com/artist/7524203,,Oscar Anton,Oscar Anton,100,Monde Nouveau,Home of Sanity (the playlist),37,Archwood (the playlist) - Home of Sanity (the playlist) - September Pack - postcards (the playlist),__Autres/Oscar Anton/Home of Sanity (the playlist),
https://play.qobuz.com/album/3614977456981,,Big Words,Old Sea Brigade,58,"Hollywood, a Beautiful Coincidence",,0,,,
https://play.qobuz.com/album/era6ybhh1nwqb,,Xavier Polycarpe,Xavier Cugat,64,Minute,,0,,,
https://play.qobuz.com/album/kdxj7s1c04v0b,,José Carlos Schwarz & Le Cobiana Djazz,Macadam Crocodile & MEZERG,47,Lua Ki Di Nos,,0,,,
https://play.qobuz.com/album/mpb102jgktglb,,Celeste,Else,73,Not Your Muse (Deluxe),,0,,,Mécaniques célestes : Bande originale du film - D 04604
https://play.qobuz.com/album/tar8enniregsb,,Mark Sparling,Laura Marling,69,A Short Hike,,0,,,
,,The Düsseldorf Düsterboys,The Düsseldorf Düsterboys,100,Collide Session #3 - The Düsseldorf Düsterboys,Nenn mich Musik,24,Nenn mich Musik,__Autres/The Düsseldorf Düsterboys/Nenn mich Musik,
https://play.qobuz.com/album/cnwkbsek17g4a,,Flèche Love,Fleet Foxes,64,"Naga, Pt. 2",,0,,,
https://play.qobuz.com/album/btkf7hlg79hza,,Dom La Nena,Nana Adjoa,67,Tempo,,0,,,"Birds on a wire : Rosemary Standley & Dom La Nena ; Leonard Cohen, Stefano Landi, Atahualpa Yupanqui... - D 63047, Soyo - D 54830, Ela - 789.97 DOM 2"
https://play.qobuz.com/album/retg1wcapipwa,,White Velvet,White Lies,73,Encore à contre courant,,0,,,"Live MCMXCIII - 782.VEL 62 - Prêté, Live at Max's Kansas city - D 50932"
https://play.qobuz.com/album/gzy773sgzd41a,,Mononome,Moondog,67,The Boy That Fell From The Sky,,0,,,
https://play.qobuz.com/artist/20520110,,Birraj,Rare Bird,67,Timeless,,0,,,
https://play.qobuz.com/artist/645845,,Michiru Oshima,Michiru Oshima,100,鋼の錬金術師 オリジナル・サウンドトラック 3,Fullmetal Alchemist - Ost1,27,Fullmetal Alchemist - Ost1 - Fullmetal Alchemist - Ost2,__B.O/Fullmetal Alchemist - Ost1 - Michiru Oshima,
https://play.qobuz.com/artist/645845,,Michiru Oshima,Michiru Oshima,100,鋼の錬金術師 オリジナル・サウンドトラック 2,Fullmetal Alchemist - Ost1,27,Fullmetal Alchemist - Ost1 - Fullmetal Alchemist - Ost2,__B.O/Fullmetal Alchemist - Ost1 - Michiru Oshima,
https://play.qobuz.com/album/bb57w0gmc94c3,,Mira Lu Kovacs,Mira Lu Kovacs,100,Shut The Fuck Up And Let Go,What Else Can Break,39,"Please, Save Yourself - What Else Can Break",__Autres/Mira Lu Kovacs/What Else Can Break,
https://play.qobuz.com/album/5021392668192,,Grey Reverend,Gregory Rogove,59,Of The Days,,0,,,
https://play.qobuz.com/album/jk289ccvf7chb,,"Rone,Lucie Zhang",Rone,100,"Les Olympiades - Paris, 13th District (Original Motion Picture Soundtrack)","Paris, 13th District [Original Motion Picture Soundtrack]",72,"Apache - Creatures - D'Argent & De Sang (Original Series Soundtrack) - Le Mohican (Original Motion Picture Soundtrack) - Les Olympiades (Original Motion Picture Soundtrack) - Mirapolis - Paris, 13th District [Original Motion Picture Soundtrack] - Rone & Friends - Room With A View - Tohu Bohu","__Autres/Rone/Paris, 13th District [Original Motion Picture Soundtrack]","Rone & friends - 784.RON 51, Tohu bohu - 784.RON 61, Creatures - 784.RON 61"
https://play.qobuz.com/album/soyzanfs6ugoc,,Lanu,Aloan,67,Her 12 Faces,,0,,,
https://play.qobuz.com/album/xny5maf7qnjhc,,Estas Tonne,The Staves,67,Place of the Gods,,0,,,
https://play.qobuz.com/album/fi612dzrhv2gb,,Fredrika Stahl,Fredrika Stahl,100,Natten,Tributaries,35,A Fraction Of You - Demain - Off To Dance - Tributaries,__Autres/Fredrika Stahl/Tributaries,"Tributaries - D 41114, Demain - D 65675"
https://play.qobuz.com/artist/1089310,,Aure,Laurel,80,Suddenly,,0,,,Chants de l'Aurès : Chant arabo-berbère - D 13559
,789.56 KRI 2 (En rayon),Dafné Kritharas,Kris Dane,75,Djoyas De Mar,,0,,,Varka - 789.56 KRI 2
https://play.qobuz.com/artist/691969,,David Salkin,David Fleming,72,Oh Frozen Love,,0,,,
https://play.qobuz.com/album/xwmx9pxpii3fc,,"Pink Noise,MAI LAN",Ariel Pink,70,Bruit Rose,,0,,,Fu*k the millenium ep - D 27601
https://play.qobuz.com/album/a604clzr101cx,,Til Kolare,Laurel,62,Filmmusik II,,0,,,
https://play.qobuz.com/album/az329u3s5z6xb,,Musa Stone,Angus Stone,76,Fugue,,0,,,
https://play.qobuz.com/album/gvjo1eeuwq9fo,,Axel Enderlin,Pauline Vanderlinden,61,j'ai croisé l'amour. (Demo),,0,,,
https://play.qobuz.com/artist/19739734,,"Falk Schönfelder,Isaac Friesen",Aliocha Schneider,67,weit. (Original Soundtrack),,0,,,
https://play.qobuz.com/artist/16266725,,"Schubert,Franz Schubert,Boris Apostolov",Ezy Schubert,80,Serenade,,0,,,
https://play.qobuz.com/album/bpzfz6o394f7a,,"Populous,RIVA",Polo,67,Azulejos,,0,,,"Quipo - D 07865, Queue for love - D 19093"
https://play.qobuz.com/album/i47rtknn9jwna,,Marika Hackman,Marika Hackman,100,7 Layers Sessions,We Slept At Last,42,Any Human Friend - We Slept At Last,__Autres/Marika Hackman/We Slept At Last,"We slept at last - D 48500, Big sigh - 782.HAC 653, Any human friend - D 67494"
https://play.qobuz.com/artist/461133,782.DEA 653 - Prêté (Retour prévu le : 02/06/2026),Kim Deal,Aerial M,62,Are You Mine?,,0,,,
https://play.qobuz.com/album/sqtair6jhee5b,,Diabi,DIIV,67,Cita,,0,,,
https://play.qobuz.com/album/0884463829992,,"Tender Games,Mulay",Der Assistent,64,Flames (Bonus Track),,0,,,
https://play.qobuz.com/artist/224816,,Mick Flannery,Loïc Lantoine,62,Mick Flannery,,0,,,
https://play.qobuz.com/artist/40152,D 67910 (En rayon),Berry,Baxter Dury,62,Mademoiselle,,0,,,"Heidi Berry - D 02852, Berry - Bourbonnais - D 10220, Best of Chuck Berry : 1955-1957 - Volume 1 - D 48057 V.01, Best of Chuck Berry : 1960-1965 - Volume 3 - D 48057 V.03"
https://play.qobuz.com/album/pbzn491b0z7ha,,Finnegan Tui,Tin Fingers,61,Zephyr,,0,,,
https://play.qobuz.com/artist/47335,,Laurent Dury,Laurent Dury,100,Marimba Fantasy,Art & Minimalism,48,"Art & Minimalism - Minimal Jazz - Minimal Stories (Parigo No. 22) - Minimal Stories, vol. 3 (Parigo No. 52) - Modern Chamber Music - Orchestral Stories - The Art of Movement",__Autres/Laurent Dury/Art & Minimalism,
https://play.qobuz.com/album/f6x3tg62uv68a,,Rafael Krux,Manfred Krug,61,Classical Slavonic Dance,,0,,,
https://play.qobuz.com/artist/4580192,,Rafael Krux,Manfred Krug,61,Bedtime Stories,,0,,,
https://play.qobuz.com/album/s833g7m0a7eoc,,Spooky Music Mix,Spooky Mansion,67,Ghost of the Dark Night,,0,,,
https://play.qobuz.com/album/hfrnuphp8xuvb,,Sean Angus Watson,Angus Stone,71,Siren,,0,,,
https://play.qobuz.com/album/z0ay4a9vi9frb,782.LEB 33 - Prêté (Retour prévu le : 30/05/2026),Dylan LeBlanc,Danny Elfman,64,Coyote,,0,,,"Cautionary tale - D 49455, Renegade - D 65493, Erratum #4 - D 44871"
https://play.qobuz.com/album/i0zk6po7izk7a,,"Rafael Krux,David Krulic",Manfred Krug,61,The Epic Baroque,,0,,,
https://play.qobuz.com/artist/8768610,,Infraction Music,Distractions,64,Innerbloom,,0,,,
,,2dypoy,Poly,60,H i j o D e L a L u n a (Orchestra),,0,,,"La Barre à terre n 2 - D 65252 V.09, Red & green - 789.18 TOU 2, Small Axe 2 : 200% indépendant - D 29823"
https://play.qobuz.com/album/i287ek8j0dynb,,"Spearfisher,Cicely Parnas",The Spinners,61,Nocturnal,,0,,,
https://play.qobuz.com/artist/168444,,"Slovak Philharmonic,Jaroslava Horska,Vladimir Ruso,Peter Mikulas,Stefan Klimo,Slovak Philharmonic Chorus,Jozef Kundlák,Magdaléna Hajóssyová,Wolfgang Amadeus Mozart",Sorcha Richardson,56,Mozart: Requiem In D Minor,,0,,,"Gilgamesh (l'épopée de) : oratorio - D 14848, Symphony No. 1 ""The Gothic"" = Symphonie n° 1 ""gothique"" - D 33729, Boris Godounov : opéra en quatre actes avec un prologue - D 25406"
https://play.qobuz.com/album/k7eer2q5dyewc,,Christopher Lennertz,Sean Christopher,78,The Boys: Season 1 (Amazon Original Series Soundtrack),,0,,,
https://play.qobuz.com/artist/29029304,,Tommy WÁ,Jimmy Whoo,56,Roadman and Folks,,0,,,
https://play.qobuz.com/album/nkraxg7s6mqib,,Sophie Zelmani,Sophie Versnaeyen,65,Memory Loves You,,0,,,Sophie Zelmani - D 13715
https://play.qobuz.com/album/rqrrc9qulbkac,,Gibran Alcocer,Alice Boman,64,Hotline Bling,,0,,,
https://play.qobuz.com/artist/3903254,,"Patrik Berg Almkvisth,LUCHS",Mister T,55,Her Eyes the Stars,,0,,,
https://play.qobuz.com/album/fwhw0s2cnwgzb,781.3 PAC (En rayon),Anne Paceo,Fran Palermo,64,S.H.A.M.A.N.E.S,,0,,,"Triphase - D 58500, Atlantis - 781.3 PAC 91"
https://play.qobuz.com/album/vna28ks7eczmc,,Zeke Powers,Kris Bowers,64,winter is coming,,0,,,
https://play.qobuz.com/artist/1401278,,"Raoul Vignal,cabane",Raoul Vignal,100,"Take Me Home, Pt. 2 (Raoul Vignal Remake)",Years in Marble,38,Oak Leaf - Shadow Bands - The Silver Veil - Years in Marble,__Autres/Raoul Vignal/Years in Marble,"The silver veil - LA002516, Oak leaf - LA003038, Shadow Bands - 782.VIG 31, Years in marble - LA003671"
https://play.qobuz.com/album/ne3w2n3oo8bia,,La Cantina,Anita Lane,70,Kanagawa,,0,,,"Usual cerex - D 13265, Telegraph : CD-EXTRA - D 03141, Flor del fango - D 59146"
https://play.qobuz.com/album/mr5ewqwlaqxdb,,"Corrina Repp,Arch Cape",Corine,67,Run Wild,,0,,,
https://play.qobuz.com/album/y8ozx4joxubmb,,Lichen,Discohen,71,End Is Near,,0,,,"Orchestral works : Volume II - D 56070 V?02, Let the freak flag fly - D 09126"
https://play.qobuz.com/album/vaq7m3ipge9eb,,Hansom Ēli,Hana Eid,67,Soho,,0,,,
https://play.qobuz.com/album/z1ahbuw0ogbva,,Alessandro Alessandroni,Alexander Bălănescu,57,Sangue di sbirro (Original Motion Picture Soundtrack),,0,,,
https://play.qobuz.com/album/yco4o8odbtrfa,,Ahmed Malek,Ahmed Malek,100,Musique Originale De Films: Deuxième Tome (Habibi Funk 027),The Electronic Tapes (Habibi Funk 005),33,The Electronic Tapes (Habibi Funk 005),__Autres/Ahmed Malek/The Electronic Tapes (Habibi Funk 005),Musique originale de films. 2 / - 786.2 MAL 2
https://play.qobuz.com/album/eoxk7xivsdgqa,,Pajaro Sunrise,Au Suisse,61,W,,0,,,
https://play.qobuz.com/album/mocc38qjoifwb,,James Blake,James BKS,80,Covers,,0,,,"James Blake - 784.BLA 23, Assume form - 784.BLA 51, Overgrown - 784.BLA 23 - Prêté"
https://play.qobuz.com/album/kqur520q0jpab,,TRENTE,Dente,73,#1 CARNETS,,0,,,"Trente chansons bourguignonnes du pays de Beaune - D 06099, TRENTE DEUX FILMS-HITS : Extraits des Bandes Originales - D 37219"
https://play.qobuz.com/album/gteh495bf6iga,,Christina Perri,Christina Perri,100,songs for rosie,songs for carmella_ lullabies & sing-a-longs,49,Head Or Heart - a thousand years - lovestrong. (Deluxe) - songs for carmella_ lullabies & sing-a-longs,__Autres/Christina Perri/songs for carmella_ lullabies & sing-a-longs,
https://play.qobuz.com/artist/5124277,,RIOPY,Riopy,100,[extended] BLISS,RIOPY,20,RIOPY,__Autres/Riopy/RIOPY,"Riopy - 785.51 RIO, Bliss - 785.51 RIO, Tree of light - 785.51 RIO, Be love - 785.51 RIO, Thrive - 785.51 RIO - Prêté"
https://play.qobuz.com/album/cmgdfvyae0eda,,"What Are People For?,The Notwist",Joan As Police Woman,56,Criminals / Illusions,,0,,,"Mirror of our minds - D 28267, Birds of pray - D 11864, Peace... back by popular demand - D 16459"
https://play.qobuz.com/album/3700551757220,,Limousine,Limousine,100,Boonghusa - EP,Hula Hoop,56,Hula Hoop - II - L'été suivant,__Autres/Limousine/Hula Hoop,"Limousin - D 10927, Limousine - D 13672, Musiques traditionnelles du Limousin - D 27514"
https://play.qobuz.com/album/lzkpdq8sasysa,,Corrina Repp,Corine,67,The Pattern of Electricity,,0,,,
https://play.qobuz.com/album/rzpmdqlri7ydb,,JFDR,Feder,67,Brazil,,0,,,New dreams - D 71199
https://play.qobuz.com/album/0883870044363,D 56444 (En rayon),"Antony and the Johnsons,ANOHNI",Peter Bjorn And John,65,The Crying Light,,0,,,"Antony and the Johnsons - D 45103, The black & white skins vol. 1 - D 08911 V.01, Cut the world : live with the Danish National Chamber Orchestra - D 26480, Turning - D 63937"
https://play.qobuz.com/artist/3466085,789.23 NES 2 (En rayon),Nesrine,Kinderserien,63,Kan Ya Makan (Once Upon a Time),,0,,,Nesrine - D 69462
https://play.qobuz.com/album/k2z6225p0sdkc,781.41 KIW - Prêté - D 66193 (Retour prévu le : 26/05/2026 - En rayon),Michael Kiwanuka,Michael Kamen,76,KIWANUKA,,0,,,"Home again - 781.41 KIW, Small Changes - 781.41 KIW, Love & hate - 781.41 KIW"
https://play.qobuz.com/album/t3ms80el0uckc,,Arny Margret,Gia Margaret,75,they only talk about the weather,,0,,,
https://play.qobuz.com/album/5099921273551,,Penguin Cafe Orchestra,Penguin Cafe Orchestra,100,Broadcasting From Home,When In Rome... [Live],53,"A History [Disc 1] - A History [Disc 2] - A History [Disc 3] - A History [Disc 4] - Preludes, Airs And Yodels (A Penguin Cafe Primer) - Union Cafe - When In Rome... [Live]",__Autres/Penguin Cafe Orchestra/When In Rome... [Live],"A history - D 54522, Union café - D 20635, When in Rome... - D 15844"
https://play.qobuz.com/album/cg5yiypnsfu6a,,Choi Yu Ree,Hold Your Horses,59,"Hometown Cha-Cha-Cha, Pt. 4 (Original Television Soundtrack)",,0,,,
https://play.qobuz.com/album/z5kuotk7hzjna,,EREZ,Perez,89,Modern Dream,,0,,,
