Sources Qobuz,Sources Bibli,Artist_A_rechercher,Artist_Possede,Artist_sim,Album_A_rechercher,Album_Possede,Album_sim,Liste_albums_pos,Path_Possede,Autres_albums_biblio
https://play.qobuz.com/album/3521383420140,,"Allain Leprest,Romain Didier",All Eyes,64,Leprest Symphonique: Les derniers enregistrements d'Allain,,0,,,"Chez Leprest - D 56098, Leprest symphonique - D 55538, Carnet de bord - D 35487, Ton cul est rond - D 03866"
https://play.qobuz.com/album/3521383410844,,Allain Leprest,All Eyes,64,(Re)Donne-moi de mes nouvelles,,0,,,"Chez Leprest - D 56098, Leprest symphonique - D 55538, Carnet de bord - D 35487, Ton cul est rond - D 03866"
https://play.qobuz.com/album/amoitz9eitehc,D 63163 (En rayon),Josman,Josin,73,J.O.$,,0,,,Dom Perignon crying - 781.5 JOS
https://play.qobuz.com/album/mpacrx1tlpx6b,781.5 LUI - Prêté (Retour prévu le : 06/06/2026),"Luidji,Ryan Koffi",Luca Wilding,56,Saison 00,,0,,,Tristesse business - D 63170
https://play.qobuz.com/album/b6cqkepsnzd3a,,Brassens l'Africain,Africa Express,61,Sète au village,,0,,,
https://play.qobuz.com/album/no04wte1jv1eb,788.DEP 5 (En rayon),Eddy de Pretto,Irit Dekel & Eldad Zitrin,54,CRASH CŒUR,,0,,,"Cure - D 67948, A tous les bâtards - D 33850"
https://play.qobuz.com/album/enwvbt2yojvqc,,Satellite Jockey,Satellite Lovers,75,Le week-end,,0,,,"My first Satellite Jockey cassette tape - LA000490, Stars - LA000579, Trembling in the night - LA000578, Looking for a shelter EP - LA000580, Falling - LA000910, Modern life. 02 - LA002955, Plays music ! - LA005031, Modern life. 01 - LA002559"
https://play.qobuz.com/album/gegv66ilpoqbc,782.NOV 2 (En rayon),November Ultra,Emir Kusturica,57,bedroom walls,,0,,,
https://play.qobuz.com/album/e1gcifoixhpxc,D 42153 (En rayon),Les Wriggles,Les Witches,70,Tant pis! Tant mieux!,,0,,,"Moi d'abord - D 37970, Le best of - D 64608, Sous la peau des filles - D 10646, Complètement red - D 66564, Quatre étoiles - D 69072, Ah bah ouais mais bon - D 42151"
https://play.qobuz.com/album/wpcte9pymal6a,781.42 BON 3 (En rayon),Bonnie Banane,Lonnie Donegan,67,Nini,,0,,,Sexy planet - D 68249
https://play.qobuz.com/album/s033ws486udqb,,Mélo Lauret,Laurel,71,le moment présent,,0,,,
https://play.qobuz.com/album/0724381066157,,Brigitte Fontaine,Claude Fontaine,62,Kekeland,,0,,,"Brigitte Fontaine - 788.FON 42, Brigitte Fontaine est... - 788.FON 4 - Prêté, 10 ans de saravah - D 10788"
https://play.qobuz.com/album/3661585558613,LA001208 (En rayon),Buridane,Ridan,77,Comme avant,,0,,,"Pas fragile - LA001046, En attendant - LA001207, Colette fantôme - 788.BUR 44"
https://play.qobuz.com/artist/26157,,Juliette Gréco,Juliette Armanet,73,No. 8,,0,,,"Juliette Gréco - D 19814, Juliette Gréco à l'Olympia - D 43617, Gréco chante Brel - D 59784"
https://play.qobuz.com/album/5410377901759,,Lonely Drifter Karen,Lonely Drifter Karen,100,La Chouette,Poles,25,Fall of Spring - Grass Is Singing - Poles,__Autres/Lonely Drifter Karen/Poles,"Fall of spring - D 33968, Poles - D 48061, Grass is singing - D 59052"
https://play.qobuz.com/album/poimgvqksz5ea,,"ASPRA,Lena Platonos",Austra,73,Markos (French Version),,0,,,
https://play.qobuz.com/album/odx78ix5d4dtc,,Jeanne Côté,Loane Coste,73,Suite pour personne,,0,,,"Jeanne Mas et les égoistes - D 08310, Les indispensables de Joe Dassin : Vol. 1 - 788.DAS - Prêté, 20 ans Tchernobyl - D 39140"
https://play.qobuz.com/album/g4lqsil6bztsb,,Clea Vincent,Vincent Liben,80,Gens de la nuit,,0,,,"Nuits sans sommeil - D 58200, Advitam aeternamour - 788.VIN 62 73, Retiens mon désir - D 59579"
https://play.qobuz.com/artist/7524203,,Oscar Anton,Oscar Anton,100,Monde Nouveau,Home of Sanity (the playlist),37,Archwood (the playlist) - Home of Sanity (the playlist) - September Pack - postcards (the playlist),__Autres/Oscar Anton/Home of Sanity (the playlist),
https://play.qobuz.com/album/ncvln6d8phkeb,,CHATON,Chat,80,MINUTE,,0,,,"Chansons pour nos chatons. 06 - D 45277, Chansons pour nos chatons. 01 : rondes et chansons de France - D 45275, Chansons pour nos chatons. 02 : rondes et chansons de France - D 45303, Megasoft office 2005 - D 16339, Ouf : l'anthologie souterraine 2015-2017 - 788.A 62, Possible - D 70201"
https://play.qobuz.com/album/ke2tc6wr2prjb,,Vollmun,Luna,55,Me Revoilà,,0,,,
https://play.qobuz.com/album/jkphg6ntk5yva,,"Andrick Airways,Ayema",Hania Rani,56,Dans ma cabane (Radio Edit),,0,,,
https://play.qobuz.com/album/up0a5u7xp1l4b,,Glauque,Claude,62,"Les gens passent, le temps reste",,0,,,
https://play.qobuz.com/album/ln4uw5l2rl51a,D 08331 (En rayon),Gérard Blanc,Grand Blanc,87,Ailleurs pour un ailleurs...,,0,,,
https://play.qobuz.com/album/s3bn51enh5ucb,,"Iris Jodorowsky,Nathan Dassas",Mikis Theodorakis,56,La Dolce Vita,,0,,,
https://play.qobuz.com/album/ggm97ggqphn4a,D 73549 (En rayon),Bibi Club,Bobbi Lu,71,Le soleil et la mer,,0,,,"Feu de garde - 788.BIB 62 712, Télé Tubes Vol. 1 : Les meilleurs génériques de l'histoire de la télévision - D 67874 V.01, Africa 50 years of music = Afrique 50 ans de musique : 1960/2010 : 50 ans d'indépendances - 789.1 A 082"
https://play.qobuz.com/album/ww2tfqznc0tya,D 70942 (En rayon),Charlotte Rampling,Charlotte Gainsbourg,74,De l'amour mais quelle drôle d'idée,,0,,,"Les grains de sable - D 55532, Comme une femme - D 17389"
https://play.qobuz.com/album/uto43y0b30nfb,D 68249 (En rayon),Bonnie Banane,Lonnie Donegan,67,Sexy Planet,,0,,,Nini - 781.42 BON 3
https://play.qobuz.com/artist/7879666,,"Mr GISCARD,Mathieu Boogaerts",Mark Isham,60,Polka (feat. Mathieu Boogaerts),,0,,,
https://play.qobuz.com/album/ekf79tqjyqf5b,788.TEB 61 3 (En rayon),"Arthur Teboul,Baptiste Trotignon",Arthur Russell,67,Piano Voix,,0,,,
https://play.qobuz.com/album/retg1wcapipwa,,White Velvet,White Lies,73,Encore à contre courant,,0,,,"Live MCMXCIII - 782.VEL 62 - Prêté, Live at Max's Kansas city - D 50932"
https://play.qobuz.com/album/w39cnqnn7nwma,,"Nino Ferrer,Guts,Florian Pellissier",Frenic,59,Le Sud (Soul Jazz Version - Reworks 2024),,0,,,"Nino Ferrer - D 52840, Les plus belles chansons de Nino Ferrer - D 59326, Le meilleur de Nino Ferrer : ""Satanée Mirza ! ..."" - 788.FER, Nino Ferrer and leggs . Blanat - D 45395, La vie chez les automobiles - D 28729, L'intégrale des enregistrements studio & live - D 62372, Swingue ! - D 54874"
https://play.qobuz.com/album/yjzaip8uv3hba,,Yael Naim,Mychael Danna,64,Unreleased Nightsongs,,0,,,Yael Naim - 782.NAI 35
https://play.qobuz.com/album/kgqt7wdqverpa,,Mou,Madou,75,Bijoux d'amour,,0,,,"Le grand pic mou - D 08772, Kele mou bana - D 59407, Shpil es nokh a mol vol. 01 : Orchestre klezmer : Musique juive d'europe centrale - D 69533, La Folie des glandeurs - D 35504"
https://play.qobuz.com/artist/36674,788.CAM 44 - Prêté (Retour prévu le : 27/05/2026),Camille,Cibelle,71,Ilo Veyou,,0,,,"Camille Claudel : Bande originale du film - D 07032, Hommage à Camille Maurane - D 06608"
https://play.qobuz.com/album/syay63du5unfb,,Ali Danel,Daniel Balavoine,72,Ali Danel et ses ami.es,,0,,,
https://play.qobuz.com/album/o5u3y9w60ojdb,D 67962 (En rayon),Marvin Jouno,Boban Markovic,62,Sur Mars,,0,,,"Intérieur nuit - D 55506, L'esprit Inter. 05 : le son de France Inter ; Alabama Shakes, Andrew Bird, Bibi Bourelly... - 785.65 A"
https://play.qobuz.com/album/qffgaxt4wmg3b,,De Flore,Dolores,67,Météo astrale,,0,,,"Flores de Musica - D 04726, La danse de flore - D 27961"
https://play.qobuz.com/album/riid4b9yowvrb,,Galatée,Palatine,67,Le Cœur,,0,,,"Acis et Galatée : Pastorale héroique en trois actes et un prologue - D 56264, Acis y Galatea = Acis et Galatée - D 28953, Acis and Galatea = Acis et Galatée : ""Masque"" pour soli, choeur et orchestre - D 69050, Ode à St.Cécile : version de Mozart K. 592 Acis et Galatée : version de Mozart K. 566 - D 17326, Le peuple migrateur : bande originale du film - D 50562, Overtures = Ouvertures - D 15162"
https://play.qobuz.com/album/qgjwawzlggmib,,VONFELT,One t,67,VONFELT,,0,,,
https://play.qobuz.com/artist/7958007,,Marie Benoliel,Gently Marie,69,Embrasse-moi,,0,,,
https://play.qobuz.com/album/kqur520q0jpab,,TRENTE,Dente,73,#1 CARNETS,,0,,,"Trente chansons bourguignonnes du pays de Beaune - D 06099, TRENTE DEUX FILMS-HITS : Extraits des Bandes Originales - D 37219"
https://play.qobuz.com/artist/39613,,Interview,Interpol,59,France chébran: French Boogie (1980 - 1985),,0,,,"Interview de Luc Long - MDFR 00452, The Comics Journal Library. Interview CD Sampler - Chomarat DISQ 2017, 72 études karnatiques pour piano (plus interview du compositeur) - D 06208, Entretien avec Charles Aznavour : Interview d'Alain Poulanges pour - D 15708, Interview with the vampire = entretien avec un vampire : bande originale du film - D 42791, Pop culture : interviews et reportages de François Jouffa 1964-1970 - D 48265, Chébran : french boogie 1980-1984 - D 51660 V.01"
https://play.qobuz.com/album/jjt6dajn8cyoc,,Collation,Clairo,67,Collation,,0,,,
https://play.qobuz.com/album/ekd7vp0aqvq3a,,"Lydia Képinski,Les Louanges",Klaus Kinski,69,J'aime quand on danse (tes mains sur mes hanches),,0,,,
https://play.qobuz.com/album/jqx95a2ntwrrb,,"Ichon,COLORS",Discohen,62,La vie - A COLORS SHOW,,0,,,
https://play.qobuz.com/album/r9bpb0lnprhsb,,Ofé,OTE,67,Monde Imaginaire,,0,,,
https://play.qobuz.com/album/wsquld39c3usa,788.DJO 44 (En rayon),Malik Djoudi,Malik Djoudi,100,Vivant,Tempéraments,33,Tempéraments - Troie - UN,__Autres/Malik Djoudi/Tempéraments,"Un - D 66516, Troie - 788.DJO 44, Tempéraments - D 44412"
https://play.qobuz.com/album/gvjo1eeuwq9fo,,Axel Enderlin,Pauline Vanderlinden,61,j'ai croisé l'amour. (Demo),,0,,,
https://play.qobuz.com/album/m7dod7wfq2r9b,,Clea Vincent,Vincent Liben,80,Tropi-cléa,,0,,,"Nuits sans sommeil - D 58200, Advitam aeternamour - 788.VIN 62 73, Retiens mon désir - D 59579"
https://play.qobuz.com/album/ojc2ugfknhhpc,788.DET 62 - Prêté (Retour prévu le : 09/06/2026),Detroit,Détroit,100,L'ANGLE,Live À La Cigale,52,Horizons - Live À La Cigale,__Autres/Détroit/Live À La Cigale,"Detroit blues : 1948-1954 : blues from the motor city - D 31305 V.04, Detroit - D 03682, Chants et tambours Inuit de Thulé au Détroit de Béring - D 40772"
https://play.qobuz.com/album/putt793mt4fmc,,Maya Kamaty,Alma May,74,SOVAZ (Deluxe Edition),,0,,,Santié papang - D 57612
https://play.qobuz.com/album/odpy6vgazjyeb,,Willows,Wallows,86,Maison vent,,0,,,Endless night - D 04007
https://play.qobuz.com/album/iuuqd78bt9ygc,,Malaka,Malva,73,Malaka maï,,0,,,Zouk - D 58480 V.12
https://play.qobuz.com/album/ipuwiif56qpra,D 73544 (En rayon),"El Gato Negro,Assane Mboup",La Yegros,64,Tigre qui pleure,,0,,,Cumbia libre - 789.9 ELG 082
,,O'o,OK Go,75,Touche,,0,,,
https://play.qobuz.com/artist/81446,,"TOMASI,Yoa",Atom Smith,62,Adulescent Fluorescent,,0,,,"Manuela plays French Solo Flûte Music - D 43223, La Trompette française - D 37505, On the Twentieth Century - D 28918, Concertos pour trompette - D 43702"
https://play.qobuz.com/artist/8460277,,Nerlov,Inerpol,62,Pas si grave,,0,,,
https://play.qobuz.com/album/pvltkgkhgohyb,,Bellboy,Boy & Bear,67,Opéra partie I,,0,,,"The quintessence : Los Angeles-Chicago-Hollywood-New York, 1936-1944 - D 45805"
https://play.qobuz.com/artist/11521820,,Universal Production Music,Mes Souliers Sont Rouges,56,Sexy Rouge (as featured in  Sky Rojo ) (Remix) (Original TV Series Soundtrack),,0,,,
https://play.qobuz.com/album/cjm8t2k2zhlpb,,Imany,Imany,100,Voodoo Cello,The Shape of a Broken Heart,15,The Shape of a Broken Heart,__Autres/Imany/The Shape of a Broken Heart,
https://play.qobuz.com/album/ux36vo2q4pwja,,ELISA ERKA,Eliane Elias,64,La roue,,0,,,
https://play.qobuz.com/artist/304879,,"Richard De Bordeaux,Daniel Beretta",Richard Dorfmeister,63,"Wizzz French Psychorama (1966-1971), Vol. 1",,0,,,"Musiques de la synagogue de Bordeaux : rite portugais - D 57929, Wizzz ! : psychorama français 66-71 - D 10683 V.01, Pop à Paris : psyché-rock et minijupes - D 39014"
https://play.qobuz.com/artist/114243,,Myra,MYXA,75,amour terrible,,0,,,"James Brown's funky people - Part two - D 36416 V.02, Concerto pour violon en ré majeur Trio pour piano, violon et violoncelle n° 2 en do majeur - D 28894, The beekeeper - D 34006, Of the air - D 45173"
https://play.qobuz.com/album/c61kmhupd7tsa,,Gloria,Gloria,100,Toi ma peine,People like you and me,41,In Excelsis Stereo - People like you and me,__Autres/Gloria/People like you and me,"Gloria : dramma lirico in tre atti di A. Colautti - D 15311, Symphony n°.3 (GLoria) : music for the first 127 intervals of the harmonic series - D 17592 V.03"
https://play.qobuz.com/album/jyxlq1bd2uyna,,MAI LAN,Animali,71,Le Loup,,0,,,"Mai Lan - D 42485, Peines de Maures Arc-en-ciel pour daltoniens - D 64021, Autopilote - D 14697"
https://play.qobuz.com/album/c659s0zg0p0ea,,"Sexy Sushi,Rebeka Warrior,Mitch Silver",Sexy sushi,100,Mauvaise foi,Marre marre marre,34,Cyril - Marre marre marre - Tu L'As Bien Mérité! - Vous n'allez pas repartir les mains vides_,__Autres/Sexy sushi/Marre marre marre,"Cyril - 788.SEX 64 - Prêté, Tu l'as bien mérité ! - D 46382"
https://play.qobuz.com/album/v7sjjyh9svjjb,788.AST 62 65 (En rayon),Astéréotypie,Stereophonics,64,PATAMI,,0,,,Aucun mec ne ressemble à Brad Pitt dans la Drôme - 788.AST 62 7
https://play.qobuz.com/album/tm3w9pwz67geb,,"Mattyeux,Princess Chelsea,Videoclub",Mattyeux,100,Mirages,Sometimes,50,Sometimes - VHS - Émotions saturées,__Autres/Mattyeux/Sometimes,
https://play.qobuz.com/album/3661585886365,,Moziimo,Mimosa,62,Je voudrais être un fleuve,,0,,,
https://play.qobuz.com/artist/299254,,Iliona,Iliona,100,Lâche-moi la main,Moins joli,44,Moins joli - Tristesse - Tête brûlée - What if I break up with u _,__Autres/Iliona/Moins joli,
https://play.qobuz.com/album/ek0wddhxv37ma,,Saâne,Cabane,73,Des fleurs au bout des doigts,,0,,,
https://play.qobuz.com/album/o3zie2bgfugtc,,Renard Tortue,La Tordue,64,Pakomifo,,0,,,Les fables de La Fontaine en chansons - D 56971
https://play.qobuz.com/album/zgh8fjzk3xhsa,,Alex Melville,Adré Minvielle,67,Halizéa,,0,,,
https://play.qobuz.com/artist/7419720,,Ultramoderne,La Pompe Moderne,64,Laperformanceestvulgaire,,0,,,
https://play.qobuz.com/artist/299254,,Iliona,Iliona,100,Si tu m'aimes demain,Moins joli,40,Moins joli - Tristesse - Tête brûlée - What if I break up with u _,__Autres/Iliona/Moins joli,What if I break up with u ? - 788.ILI 5
https://play.qobuz.com/artist/3466085,789.23 NES 2 (En rayon),Nesrine,Kinderserien,63,Kan Ya Makan (Once Upon a Time),,0,,,Nesrine - D 69462
https://play.qobuz.com/album/5099748026729,D 23250 (En rayon),Jeane Manson,Jean Yanne,73,Une Américaine à Paris,,0,,,"Les indispensables de Jeane Manson - D 33310, Best of : une américaine à Paris - D 23250"
https://play.qobuz.com/album/i6uk5c4rutknb,,SOLEIL ROUGE,Rouge Rouge,70,Viens chez moi,,0,,,"Confluences - D 37687, Simple et tendre - D 35094"
https://play.qobuz.com/album/nfwr86f6usvfa,,Véronique Sanson,Dominique A,59,De l'autre côté de mon rêve (Remasterisé en 2008),,0,,,"LES PLUS BELLES CHANSONS DE VERONIQUE SANSON - D 14373, Avec vous : Véronique Sanson chante Michel Berger - 788.SAN, Le maudit - D 59838, Les années américaines : best of - 788.SAN 42 - Prêté"
https://play.qobuz.com/album/j1hrgqzmduwmb,788.POR 62 73 (En rayon),Lisa Portelli,Satellites,61,ABSENS,,0,,,
https://play.qobuz.com/album/0060256711711,D 54974 (En rayon),Bertrand Cantat,Bertrand Burgalat,75,Amor Fati,,0,,,"Choeurs - D 20658, Eletter - D 23727"
https://play.qobuz.com/album/dfiittfgaxhta,,JeanneTo,Jean Yanne,67,Réveillée,,0,,,"Don Juan de Manara : drame lyrique en 4 actes et 6 tableaux Triomphe de Jeanne : oratorio - D 00010, Maximum joy - D 21964"
https://play.qobuz.com/album/h9hy3iwngwpia,,Pogo Car Crash Control,M.A.O. Cormontreuil,55,Don't Get Sore,,0,,,"Déprime hostile - D 61565, Fréquence violence - D 70268, Tête blême - D 60559"
https://play.qobuz.com/album/0190374950268,D 65835 (En rayon),Daniel Bélanger,Daniel Balavoine,77,Rêver Mieux,,0,,,"Les insomniaques s'amusent - D 03835, Quatre saisons dans le désordre - D 03837, Doux réveil : onze voix pour onze chansons et une samba - D 36652"
https://play.qobuz.com/album/jicl0ub9h6pgc,,Ferielle,Cibelle,67,des fleurs aux gens,,0,,,
https://play.qobuz.com/album/yga422hp2hqlb,,"Vendredi sur Mer,Sofiane Pamart",Vendredi Sur Mer,100,Arrêter le temps (feat. Sofiane Pamart),Marée basse,37,Malabar Princess - Marée basse - Mort _ Fine - Métamorphose - Premiers Émois,__Autres/Vendredi Sur Mer/Marée basse,"Métamorphose - D 38420, Premiers émois - D 64159, Malabar princess - 788.VEN 5"
https://play.qobuz.com/album/3661585536406,D 27306 (En rayon),"I Muvrini,MC Solaar",Luisa Marion,57,Umani,,0,,,"I Muvrini et les 500 Choristes - D 59716, Gioia - 789.61 IMU 2, Leia - D 27502, Pianetta - D 68810"
https://play.qobuz.com/album/0619061735723,D 22708 (En rayon),Dumas,Uma,75,Dumas,,0,,,LEGENDAIRES TRAVIATA (SEL) : Opera en 3 actes ; livret de Maria Pave d'apres la piece d'Alexandre Dumas - D 23420
https://play.qobuz.com/album/o9huxdl2lhqgb,,Lewis OfMan,Lewis OfMan,100,Je pense à toi,Dancy Party,32,Dancy Party,__Autres/Lewis OfMan/Dancy Party,"Blue boogie : Boogie woogie, stride and the piano blues - D 24988, The return of Joe Lewis - D 41699"
https://play.qobuz.com/album/s9x7w7blqvwza,782.YOD 65 (En rayon),Yodelice,Yodelice,100,What's The Cure?,Tree Of Life,37,Cardioid - EP Live Pilot - Square Eyes - Tree Of Life,__Autres/Yodelice/Tree Of Life,"Blood ties - D 57959, Rock n roll - D 15562, Tree of life - D 65511, Cardioid - D 29105, Like a million dreams - D 63475, The circle - 782.YOD 35"
https://play.qobuz.com/artist/7625249,,Mouton Noir,Uniform Motion,72,La Madrague (Mouton Noir edit),,0,,,"Swing guitar - D 58946, Winter hymn country hymn secret hymn - D 12323"
https://play.qobuz.com/album/p188tkh1l3g2a,,Matéo Langlois,Jean-Louis Murat,67,Décoder les cases,,0,,,
https://play.qobuz.com/artist/79858,,"Anoraak,Sarah Maison",Anoraak,100,For Beirut,Golden Hour,38,Golden Hour,__Autres/Anoraak/Golden Hour,
https://play.qobuz.com/album/mgejbnhm9sjda,,Jansi,Jónsi,80,25 ans,,0,,,
,,Coline Sicre,Coline Rio,73,Yodelaouti,,0,,,
https://play.qobuz.com/artist/4474137,788.BIB 62 712 (En rayon),Bibi Club,Bobbi Lu,71,Feu de garde,,0,,,"Le soleil et la mer - D 73549, Télé Tubes Vol. 1 : Les meilleurs génériques de l'histoire de la télévision - D 67874 V.01, Africa 50 years of music = Afrique 50 ans de musique : 1960/2010 : 50 ans d'indépendances - 789.1 A 082"
https://play.qobuz.com/artist/2047935,,SÜEÜR,Superbus,62,ANANKÉ,,0,,,Au plafond ! - D 12801
https://play.qobuz.com/album/ztxs4jjvyi5wa,,Devi,Delvis,80,Mode d'emploi,,0,,,
https://play.qobuz.com/artist/25771826,,Saône,Suzane,73,Te Amo,,0,,,"Live au Barbar - D 12641, La France rurale au premier XXe siècle : paroles de gens modestes : témoignages enregistrés - D 34140"
https://play.qobuz.com/album/3700187658366,D 51099 (En rayon),Eskelina,Eskelina,100,Le matin du pélican,Le sentiment est bleu,45,Le sentiment est bleu,__Autres/Eskelina/Le sentiment est bleu,"Eskelina - D 69825, La verticale - D 65056"
https://play.qobuz.com/album/3700187664152,D 65056 (En rayon),Eskelina,Eskelina,100,La verticale,Le sentiment est bleu,36,Le sentiment est bleu,__Autres/Eskelina/Le sentiment est bleu,"Eskelina - D 69825, Le matin du pélican - D 51099"
https://play.qobuz.com/album/8717931326919,,Stéphanie Blanchoud,Terence Blanchard,67,Les Beaux Jours,,0,,,
https://play.qobuz.com/album/fm6su21qjgbda,788.SAM 5 - Prêté (Retour prévu le : 02/06/2026),Sam Sauvage,Sam Sauvage,100,Sam Sauvage,Dans La Bathroom,37,Dans La Bathroom - La Fin Du Monde - Prémices,__Autres/Sam Sauvage/Dans La Bathroom,
https://play.qobuz.com/artist/939595,788.COL 62 73 (En rayon),Colt,Colt,100,Lionnes,Mille vies,47,Comfort Zone - Mille vies - Reboot - SOMA - Saveur coeur abîmé,__Autres/Colt/Mille vies,"7 colts pour Schmoll : Eddy Mitchell 1965-1969, cd 4 - D 10715, Chat and business - D 09087, Modern apprentice - D 09333, To you in alpha - D 07276"
https://play.qobuz.com/album/uccga9v0mbxda,,"Youssef Swatt's,Colt",Suki Waterhouse,60,Pour que les étoiles brillent,,0,,,
https://play.qobuz.com/artist/299254,,"Iliona,COLORS",Iliona,100,Ça n’existe pas - A COLORS SHOW,What if I break up with u _,39,Moins joli - Tristesse - Tête brûlée - What if I break up with u _,__Autres/Iliona/What if I break up with u _,
https://play.qobuz.com/artist/18592215,,Poupie,Pépite,67,Fable,,0,,,
,,Olkan & La Vipère Rouge,Perrey And Kingsley,55,Crocodile Logo,,0,,,
https://play.qobuz.com/album/yswhv8iwvns0b,,Lize,Aline,67,Folle,,0,,,The Doctor came at dawn - D 51204
https://play.qobuz.com/album/r1h4x53r81qpb,,Arthur Ely,Arthur Russell,75,SAIGNANT (Première bouchée),,0,,,
https://play.qobuz.com/album/qbq4570m1desb,,Coline Rio,Coline Rio,100,Manteau chagrin,Ce Qu'il Restera De Nous,36,Ce Qu'il Restera De Nous - Ce qui nous lie - Les gens qui doutent - Les moulins de mon coeur - MAISON,__Autres/Coline Rio/Ce Qu'il Restera De Nous,Ce qu'il restera de nous - 788.RIO 44 - Prêté
https://play.qobuz.com/album/m3n7i6pbwquqb,,Pomplamoose,Pomplamoose,100,Angélique (nouvelle version),Invisible People (2020),32,Daft Pomp - En Français - Impossible à prononcer - Invisible People (2020),__Autres/Pomplamoose/Invisible People (2020),
,,Mathieu Des Longchamps,Mathieu Boogaerts,62,Le vert et le bleu,,0,,,Vivo en Panama - D 56328
https://play.qobuz.com/album/srefzml8nbn1b,,Vieux,Venus,60,100 jours,,0,,,"La Vieille maison : conte musical en 2 actes - D 25578, Pièces de luth du vieux Gaultier - D 32614"
https://play.qobuz.com/artist/322552,,Blond,Le Blonde,71,Pour la vie entière,,0,,,"Blonde - D 08508, Petite blonde - D 03632"
https://play.qobuz.com/album/3614974085627,,Matiu,Matiu,100,Indian Time,Matiu,38,Matiu - Sailors - Tipatshimushtunan,__Autres/Matiu/Matiu,
https://play.qobuz.com/album/ucpfkuj34q9tc,781.5 THE - Prêté (Retour prévu le : 09/06/2026),"Theodora,Chilly Gonzales","Théodore, Paul & Gabriel",88,MEGA BBL,,0,,,"Theodora : oratorio en trois actes - D 58069, Movin' Wes - D 41538"
https://play.qobuz.com/artist/17439203,,Asfar Shamsi,Asfar Shamsi,100,boîte à musique,Le dilemme du hérisson,32,2006 - Le dilemme du hérisson,__Autres/Asfar Shamsi/Le dilemme du hérisson,
https://play.qobuz.com/album/n4st4ae1kooba,,Napkey,Napkey,100,42,Where do you go_,0,Where do you go_,__Autres/Napkey/Where do you go_,
https://play.qobuz.com/album/ogjvsgcjm51nb,,Miel De Montagne,Jean-Michel Rotin,61,Ouin Ouin,,0,,,Miel De Montagne - D 15252
https://play.qobuz.com/album/sr2nka43v6uua,788.JEA 61 5 (En rayon),jean,Jain,75,C'est quand même bizarre,,0,,,"Cantiques spirituels de Jean Racine - D 15157, La Divine Liturgie de Saint Jean Chrysostome - D 02193"
https://play.qobuz.com/album/ss316rdspbpob,,disiz,DIIV,67,ton ventre,,0,,,Disiz the end - D 41050
https://play.qobuz.com/artist/45051,788.VAR 5 - Prêté (Retour prévu le : 10/06/2026),"Sylvie Vartan,Frankie Jordan",Sylvie Vartan,100,Le locomotion,Sylvie Vartan,38,Sylvie Vartan,__Autres/Sylvie Vartan/Sylvie Vartan,"Sylvie Vartan - D 34504, Duos avec Sylvie Vartan 1965 - 75 - D 09922 V.37, Sylvie Vartan au Casino de Paris - D 55612, Sylvie in Nashville - D 52508"
https://play.qobuz.com/album/u3zt8nlm50pac,,"Pv Nova,Marianne,Curieux",PV Nova,100,bad guy,Royalty Free Chill Groove,19,Royalty Free Chill Groove,__Autres/PV Nova/Royalty Free Chill Groove,
https://play.qobuz.com/album/y6n7e0r9eggfb,,"VD,Bleue",VBND,67,Embrasse moi,,0,,,"Arcane : League of legends. season two - 786.1 ARC 3 - Prêté, Troubadours et Minnesänger : En chantan m'aven a membrar - D 51488"
https://play.qobuz.com/album/0004228145242,788.BIR 5 (En rayon),Jane Birkin,Jane Dire,70,Baby Alone In Babylone,,0,,,
https://play.qobuz.com/album/diylfhxca94fb,D 25059 (En rayon),Gabriel Yacoub,Gabriel Yared,74,Je vois venir... (Enregistrement public),,0,,,"Didier Laloy invite...s : CD and DVD live at ""Festival d'Art de Huy"" - D 47648, Yacoub - D 27930, Anthologie de la chanson française - La tradition Vol. 01 : Des trouvères à la Pléiade - D 66070 V.01, Bel - D 42159"
https://play.qobuz.com/album/r83t0xfilqp9e,,Morgan,Mogwai,67,Rage,,0,,,"Spending time with Morgan - D 17268, Unclassics : obscure electronic funk & disco 1978-1985 - D 24229"
https://play.qobuz.com/album/ga688k7vlu8sa,788.FEU 62 41 - Prêté (Retour prévu le : 23/05/2026),Feu! Chatterton,Feu! Chatterton,100,Mille vagues,Palais d'Argile,44,Ici Le Jour (A Tout Enseveli) - Palais d'Argile,__Autres/Feu! Chatterton/Palais d'Argile,"Ici le jour - 788.FEU 62 41, L'oiseleur - 788.FEU 62 41, Live à Paris : Palais d'Argile Tour 2022 - 788.FEU 62 24"
https://play.qobuz.com/album/ykzo8090a923b,788.MPL 5 - Prêté (Retour prévu le : 30/05/2026),MPL,TAMPLE,67,L'inverse du coup de foudre,,0,,,Back to the egg - D 54555
https://play.qobuz.com/artist/86997,,"eben,Niro,Fonky Family,Abou,Akhenaton,Chien De Paille,The Insomniak,Driver,KDD,L'Ame du Raswar,Ménélik,Mystik,Prodige Namor,Sinistre,Soldafada,Yazid,White & Spirit",Bent,75,16'30 Contre la censure,,0,,,"Songs - D 29248, Adam Vàclav Michna z Otradovic - D 14861"
https://play.qobuz.com/album/owbj9j6aod3nc,,"Nola,Pixel",Lia Juno,67,Nous deux,,0,,,
